"user_id","game_name","payment_month","language","age","has_older_device_model","arppu","paid_users","new_paid_users","mrr","new_mrr","churned_users","churned_revenue","expansion_mrr","contraction_mrr","back_from_churn_mrr"
RoTHCVmIeMQXudXxn3ykNw==,game 3,2022-09-01,uk,21,false,35.55,1,0,35.55,,0,0,,-8.07,
RiIlY436bXNX8MIW9vUaAQ==,game 3,2022-09-01,uk,18,true,79.08,1,0,79.08,,0,0,53.79,,
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-09-01,uk,19,false,52.32,1,0,52.32,,0,0,,-80.73,
A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,2022-09-01,uk,24,false,19.56,1,0,19.56,,0,0,4.35,,
"1KzlDBp5hORL7Y5PBaB+0g==",game 3,2022-09-01,uk,22,false,58.20,1,1,58.20,58.20,0,0,,,
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-09-01,en,16,false,252.66,1,0,252.66,,0,0,47.61,,
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,2022-09-01,uk,32,false,27.12,1,0,27.12,,0,0,0.42,,
FLqAK4qKiMkvlLBgGwbBnQ==,game 3,2022-09-01,ru,31,false,44.70,1,0,44.70,,0,0,,-8.58,
ABuPH1LovAomZwU+2iw0Lw==,game 3,2022-09-01,uk,18,false,19.56,1,0,19.56,,1,19.56,,-31.44,
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-09-01,uk,16,false,96.66,1,0,96.66,,0,0,39.06,,
MjzYQ3OFStqCMS3HzrxA2g==,game 3,2022-09-01,ru,27,false,15.33,1,1,15.33,15.33,1,15.33,,,
An7gG7hfETivAjfokQv3Ww==,game 3,2022-09-01,uk,23,false,47.52,1,0,47.52,,0,0,,-43.47,
qqYyR2vRI+7pgiuyTnVM+A==,game 3,2022-09-01,ru,19,false,50.91,1,0,50.91,,1,50.91,9.60,,
I8yTxTfERu6jtLOfWB0dFQ==,game 3,2022-09-01,ru,33,false,43.29,1,1,43.29,43.29,1,43.29,,,
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,2022-09-01,uk,16,false,114.27,1,1,114.27,114.27,0,0,,,
ZgTMXDOYCQOiAw4VI8H7AA==,game 3,2022-09-01,uk,25,false,79.17,1,0,79.17,,1,79.17,,-11.46,
QoHEss2e+b385deeX2p39Q==,game 3,2022-09-01,ru,22,false,59.07,1,0,59.07,,0,0,,-12.36,
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,2022-09-01,uk,31,false,35.49,1,0,35.49,,0,0,,-5.34,
MRcEXu/KG95hsIyJM/816A==,game 3,2022-09-01,uk,32,false,14.67,1,0,14.67,,0,0,,-11.46,
ICBVvRc9TR+qF7IoBfEWsQ==,game 3,2022-09-01,uk,18,true,41.91,1,0,41.91,,0,0,,-2.46,
AN9at3LlvDamqXq8dvHD4w==,game 3,2022-09-01,ru,24,false,63.93,1,0,63.93,,0,0,20.70,,
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-09-01,en,25,false,70.14,1,0,70.14,,0,0,,-8.25,
qmZRB16NnnCdNHWUcSyVDQ==,game 3,2022-09-01,ru,37,false,16.98,1,0,16.98,,1,16.98,,-25.89,
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-09-01,uk,20,false,77.04,1,0,77.04,,0,0,28.53,,
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,2022-09-01,uk,15,false,20.16,1,0,20.16,,0,0,,-14.70,
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,2022-09-01,uk,14,false,27.54,1,0,27.54,,0,0,,-40.89,
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,2022-09-01,uk,21,false,29.34,1,0,29.34,,0,0,,,29.34
aujnuJ9eBYK+yGF15TtUkw==,game 2,2022-09-01,en,35,false,33.57,1,1,33.57,33.57,0,0,,,
q8UcdT1sZCl07AqhDVz5ZA==,game 3,2022-09-01,uk,15,false,61.98,1,0,61.98,,0,0,,-53.16,
dpfu6t8G4blqMn55KM8bSg==,game 3,2022-09-01,uk,16,false,61.56,1,0,61.56,,0,0,,-30.57,
PzG6g7FMYUPp0RMvXhfesQ==,game 3,2022-09-01,uk,34,false,36.45,1,1,36.45,36.45,0,0,,,
mXihLMwkG8RgO1jsFnJXnA==,game 3,2022-09-01,uk,32,false,26.31,1,0,26.31,,1,26.31,13.56,,
AuJNw7SH8b7lM4j46bNr8A==,game 3,2022-09-01,en,28,false,18.33,1,1,18.33,18.33,0,0,,,
PydH3c1l9bUvwz7hsiaBOg==,game 3,2022-09-01,uk,17,false,55.17,1,0,55.17,,1,55.17,22.62,,
xt/PY4N2zkZQgtlZ9Cg82w==,game 3,2022-09-01,ru,24,false,44.04,1,0,44.04,,1,44.04,26.58,,
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-09-01,ru,23,false,44.67,1,0,44.67,,0,0,,-20.13,
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-09-01,uk,22,false,109.89,1,0,109.89,,0,0,,-19.86,
Z7/6qvk8WKH3uR6IMYlCxw==,game 3,2022-09-01,uk,30,false,29.67,1,0,29.67,,1,29.67,,,29.67
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,2022-09-01,ru,17,false,18.24,1,0,18.24,,0,0,,-55.14,
"1tIsLi6U0zW1RIuaViNanA==",game 3,2022-09-01,uk,20,false,33.36,1,1,33.36,33.36,0,0,,,
DorDcyqBWMg5IEaflqn5Xw==,game 3,2022-09-01,ru,23,false,85.05,1,0,85.05,,1,85.05,26.13,,
+osJakLn8jv4bzFmPieelw==,game 3,2022-09-01,uk,30,false,43.92,1,0,43.92,,0,0,30.63,,
ORSvkhCut21rsk0cVtJfJA==,game 3,2022-09-01,uk,21,false,146.25,1,1,146.25,146.25,0,0,,,
HJccOn6v5KHqBa8wRu42oQ==,game 3,2022-09-01,uk,20,false,28.14,1,0,28.14,,1,28.14,,,28.14
BOcGlFXXESDUbttxDzQIQw==,game 3,2022-09-01,uk,32,false,99.45,1,0,99.45,,0,0,11.16,,
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-09-01,uk,25,false,54.45,1,0,54.45,,0,0,,-87.03,
bBOj8UKjraXzMIPrGBdCrQ==,game 3,2022-09-01,uk,28,false,29.07,1,0,29.07,,0,0,1.47,,
ojVPXYZw2oeGtcmG7LcLGA==,game 3,2022-09-01,en,20,false,35.67,1,0,35.67,,1,35.67,,-22.35,
yZ1P1v1eYIbyD5wRy0chGw==,game 3,2022-09-01,uk,33,false,14.91,1,1,14.91,14.91,0,0,,,
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-09-01,uk,19,false,41.61,1,0,41.61,,1,41.61,,-12.63,
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-09-01,uk,20,false,67.56,1,0,67.56,,0,0,,-24.00,
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-09-01,uk,18,true,76.02,1,0,76.02,,0,0,2.64,,
XqdSNtx2TLDI6FMex45KTw==,game 3,2022-09-01,uk,33,false,18.54,1,1,18.54,18.54,0,0,,,
BLnx9pj0y+SVkckLR/01qw==,game 3,2022-09-01,uk,25,false,41.55,1,1,41.55,41.55,0,0,,,
DcYWdg5xq9/5Yd7SaaVhZw==,game 3,2022-09-01,uk,32,false,13.14,1,0,13.14,,1,13.14,,-16.35,
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,2022-09-01,uk,22,false,22.14,1,1,22.14,22.14,0,0,,,
nNZDz4XCOjUv0OfYF+AAGg==,game 3,2022-09-01,uk,25,false,40.38,1,1,40.38,40.38,1,40.38,,,
BDvlXttM/hbupcLic+5ZWg==,game 3,2022-09-01,uk,29,false,41.55,1,0,41.55,,0,0,27.96,,
BE42Fj9cBAbbch80IpA8Dw==,game 3,2022-09-01,uk,30,false,15.57,1,1,15.57,15.57,0,0,,,
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-09-01,uk,22,false,121.02,1,1,121.02,121.02,0,0,,,
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,2022-09-01,uk,21,false,64.08,1,0,64.08,,1,64.08,17.37,,
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-09-01,uk,24,false,17.16,1,0,17.16,,0,0,1.83,,
ytNOQh7e6qNGQNC0T3RBxw==,game 3,2022-09-01,ru,26,true,90.09,1,0,90.09,,0,0,49.26,,
BJlqmsfEshc/QjsD7VgEjg==,game 3,2022-09-01,ru,18,false,21.51,1,0,21.51,,1,21.51,,,21.51
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-09-01,ru,24,true,20.91,1,0,20.91,,0,0,,-15.36,
+XPKfmhBmI2NdGQ96Iaysg==,game 3,2022-09-01,uk,38,false,21.87,1,0,21.87,,0,0,3.39,,
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-09-01,uk,18,false,53.94,1,0,53.94,,0,0,35.52,,
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-09-01,ru,21,false,53.52,1,0,53.52,,0,0,36.12,,
DAMO0tILVRlXZhYONdvs0Q==,game 3,2022-09-01,uk,15,false,54.15,1,0,54.15,,0,0,5.94,,
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,2022-09-01,uk,23,false,12.12,1,0,12.12,,0,0,,,12.12
iFnn4bfYgNs8OS5MCcLjeA==,game 3,2022-09-01,uk,28,false,27.93,1,0,27.93,,0,0,,,27.93
eCd4MBHIR4qUWapg05TFLQ==,game 3,2022-09-01,ru,18,false,22.92,1,0,22.92,,0,0,,-17.22,
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-09-01,ru,21,true,32.70,1,0,32.70,,0,0,20.10,,
zSepnWFgLH0tQb1s4mxKZQ==,game 3,2022-09-01,uk,24,false,39.87,1,0,39.87,,0,0,3.69,,
D9Bdgp+w/syZMU61LudzFQ==,game 3,2022-09-01,uk,19,false,21.06,1,0,21.06,,1,21.06,4.65,,
"3iITAz/ADjFv3PDTgTjxSg==",game 3,2022-09-01,ru,16,false,18.72,1,0,18.72,,1,18.72,,-78.36,
"3KHhqZr7/1n2+bTP13WuXA==",game 3,2022-09-01,uk,16,false,48.27,1,0,48.27,,0,0,28.08,,
Wua5DlzLb2yNeSrcG9Xi3g==,game 3,2022-09-01,uk,23,false,17.67,1,0,17.67,,0,0,,,17.67
ildaqkizLaFesmkjCvlzmQ==,game 3,2022-09-01,uk,24,false,50.19,1,0,50.19,,1,50.19,,-8.04,
"3Whh6FLR1MSfsuHKVdCEYQ==",game 3,2022-09-01,uk,21,true,19.74,1,0,19.74,,1,19.74,2.58,,
dxXTsxsoGNYPn+1rVBAUww==,game 3,2022-09-01,uk,33,false,16.05,1,0,16.05,,0,0,2.07,,
d7kiN4CYGndV2/L4yQeZ4g==,game 3,2022-09-01,ru,19,false,26.64,1,0,26.64,,0,0,,-15.96,
WSQTlRZJRg4Rb+rqe56nJg==,game 3,2022-09-01,uk,26,false,30.51,1,0,30.51,,0,0,4.20,,
"0afix9qVNfU3GJY1n0QGkw==",game 3,2022-09-01,uk,25,false,32.28,1,1,32.28,32.28,0,0,,,
"3Xuq0acIoGEgw19qflIoog==",game 3,2022-09-01,uk,25,false,34.32,1,0,34.32,,0,0,14.46,,
eLWkkjmSeHVGjb9tp+CJpQ==,game 3,2022-09-01,uk,19,false,31.29,1,0,31.29,,1,31.29,,-30.66,
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-09-01,uk,20,true,18.24,1,0,18.24,,1,18.24,1.68,,
WMcncRFNp4e91e/Y3CwEvQ==,game 3,2022-09-01,uk,23,false,57.06,1,0,57.06,,0,0,15.90,,
cv6g2/jSkR+FwO58WY85DQ==,game 3,2022-09-01,uk,20,false,30.72,1,0,30.72,,1,30.72,,-24.75,
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,2022-09-01,ru,20,false,43.53,1,0,43.53,,0,0,,,43.53
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-09-01,ru,20,false,23.34,1,0,23.34,,1,23.34,,-24.57,
Wi8qtp9drPDZD0laCPi2Ng==,game 3,2022-09-01,uk,26,false,26.64,1,0,26.64,,1,26.64,,,26.64
"4EiWC2ewiX2A7i9NuBAefQ==",game 3,2022-09-01,uk,18,true,18.69,1,1,18.69,18.69,0,0,,,
WHwqHTWZHdOrSBFh/vackQ==,game 3,2022-09-01,uk,18,false,13.20,1,1,13.2,13.2,0,0,,,
F03P4YcFbbtcWUlujjIQmQ==,game 3,2022-09-01,ru,20,true,79.08,1,0,79.08,,0,0,41.85,,
crKNTIblJ0113SKEtSJQHw==,game 3,2022-09-01,uk,16,false,51.57,1,0,51.57,,0,0,11.10,,
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-09-01,ru,17,false,24.33,1,0,24.33,,0,0,,-79.38,
"5n2VR2SS79K3vJ0/V2A8RQ==",game 3,2022-09-01,ru,27,false,32.04,1,0,32.04,,1,32.04,,-15.09,
G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,2022-09-01,uk,25,true,18.12,1,1,18.12,18.12,0,0,,,
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-09-01,ru,18,false,18.27,1,0,18.27,,0,0,,-57.96,
wA+Rd++M6EKUppqQeb+pTw==,game 3,2022-09-01,uk,20,false,12.15,1,0,12.15,,0,0,,-3.45,
jQW6YmVUlZdePPY7F9NgMg==,game 3,2022-09-01,uk,30,false,12.12,1,1,12.12,12.12,0,0,,,
xVwGwMaEG1yZydv5VIfEQA==,game 3,2022-09-01,uk,22,false,62.97,1,0,62.97,,0,0,45.03,,
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-09-01,uk,16,false,43.50,1,0,43.5,,0,0,,,43.5
"6We7zBO7mVbNxGEl/xPKVg==",game 3,2022-09-01,uk,19,false,41.55,1,0,41.55,,0,0,19.68,,
"1BBMagZRq/39AV1l2rm4Iw==",game 3,2022-09-01,ru,23,false,34.80,1,0,34.8,,0,0,,-54.24,
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-09-01,ru,34,false,49.89,1,0,49.89,,0,0,36.24,,
eoqO46DzxSrKA2rredUNyQ==,game 3,2022-09-01,uk,24,false,13.89,1,0,13.89,,0,0,,-29.82,
VTaIkhD9hJKcnvA6Kw5p9g==,game 3,2022-09-01,ru,25,false,28.32,1,1,28.32,28.32,0,0,,,
dVTYjVpXbOM/sOgCq4CV0g==,game 3,2022-09-01,uk,25,false,127.20,1,0,127.20,,0,0,85.89,,
cOCixiBbcAHemYgbNdoTcw==,game 3,2022-09-01,uk,20,false,42.81,1,0,42.81,,0,0,,,42.81
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,2022-09-01,uk,18,false,72.54,1,0,72.54,,0,0,,-0.66,
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-09-01,uk,24,false,220.08,1,0,220.08,,0,0,,-104.07,
"2KL9Q4TKLCcD4cngwhx6Dg==",game 3,2022-09-01,ru,18,false,14.04,1,1,14.04,14.04,0,0,,,
f9cWBjiN4c8lXAkBhdqK6Q==,game 3,2022-09-01,uk,21,false,23.13,1,1,23.13,23.13,0,0,,,
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-09-01,uk,20,false,42.39,1,0,42.39,,0,0,18.30,,
EPRgsEIjWdzmRbzsHZ48zg==,game 3,2022-09-01,uk,25,false,62.16,1,1,62.16,62.16,0,0,,,
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-09-01,uk,38,false,49.53,1,0,49.53,,0,0,,-19.83,
"72brUr/DKItStlTen5pHYg==",game 3,2022-09-01,uk,24,false,18.30,1,0,18.3,,0,0,,-12.33,
Yh9mYycPmc8CH9Rbjhu3ZQ==,game 3,2022-09-01,uk,28,false,45.12,1,0,45.12,,1,45.12,14.73,,
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-09-01,uk,19,false,36.90,1,0,36.90,,0,0,,-65.58,
"75lEf3nSWLSf6GncqhR9gQ==",game 3,2022-09-01,ru,22,false,13.80,1,0,13.8,,1,13.8,,,13.8
VAduzk1Og0uicXfMLD3VbQ==,game 3,2022-09-01,uk,25,false,122.01,1,0,122.01,,0,0,79.29,,
va4krMfpHwzELV/AUI7WHQ==,game 3,2022-09-01,uk,20,false,44.25,1,0,44.25,,0,0,23.13,,
CfgvA7ntuRJL/qdscwgMVw==,game 3,2022-09-01,ru,24,false,43.83,1,1,43.83,43.83,1,43.83,,,
v9uJC6CIm0KR00+LpWQUBg==,game 3,2022-09-01,uk,18,false,18.21,1,0,18.21,,0,0,,,18.21
K/6KHxREKTlFZXRfBNVNuQ==,game 3,2022-09-01,ru,19,false,31.53,1,0,31.53,,0,0,,,31.53
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-09-01,ru,18,false,79.56,1,0,79.56,,0,0,47.43,,
ymEApWLjh3I9oLJnWIBHFA==,game 3,2022-09-01,uk,19,false,33.27,1,1,33.27,33.27,0,0,,,
FbbhrtuL39vfmatF2ObVfA==,game 3,2022-09-01,uk,16,false,42.60,1,1,42.60,42.60,0,0,,,
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-09-01,uk,20,false,50.61,1,0,50.61,,0,0,,-25.68,
geIiJ1L04w2qAE0qzQUb2g==,game 3,2022-09-01,uk,23,false,22.92,1,0,22.92,,0,0,,-7.26,
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-09-01,ru,25,false,54.24,1,0,54.24,,0,0,,-19.17,
Ej00UDBb0OBlQliAnSIp+g==,game 3,2022-09-01,uk,15,false,42.54,1,1,42.54,42.54,1,42.54,,,
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-09-01,ru,15,false,25.08,1,0,25.08,,0,0,,-49.23,
"7BqUeLmbiug63XrWs2+ZQQ==",game 3,2022-09-01,ru,15,false,14.01,1,0,14.01,,0,0,,-18.93,
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-09-01,uk,18,true,32.10,1,1,32.10,32.10,0,0,,,
gxZPbCoYIu8slavUm05KGA==,game 3,2022-09-01,ru,14,false,49.50,1,0,49.50,,0,0,29.70,,
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,2022-09-01,ru,34,false,48.72,1,0,48.72,,0,0,29.82,,
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-09-01,uk,16,false,69.84,1,0,69.84,,0,0,31.65,,
dSGXNzIxO3joRVr1Eem+WQ==,game 3,2022-09-01,uk,29,false,15.72,1,1,15.72,15.72,0,0,,,
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,2022-09-01,uk,20,false,49.95,1,0,49.95,,0,0,,-7.83,
UFVjte0RzYKTngAiVvjqPQ==,game 3,2022-09-01,uk,17,false,19.41,1,0,19.41,,0,0,6.27,,
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-09-01,ru,17,false,20.19,1,0,20.19,,0,0,,,20.19
"7ew71UmoMb73L41PM/YL/w==",game 3,2022-09-01,uk,17,false,45.15,1,0,45.15,,0,0,4.41,,
GEAVJz1gd3SThbDZR01fcA==,game 3,2022-09-01,uk,14,false,60.06,1,0,60.06,,0,0,,,60.06
"7GCGwypiXsxGxetp6/KmnA==",game 3,2022-09-01,uk,31,false,63.30,1,0,63.30,,1,63.30,33.09,,
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-09-01,ru,32,false,90.87,1,0,90.87,,0,0,,-13.83,
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-09-01,uk,20,false,66.33,1,0,66.33,,0,0,,-2.85,
FfphIhReAA2romBynjqxqw==,game 3,2022-09-01,uk,19,false,70.80,1,1,70.80,70.80,1,70.80,,,
tUlbh1G7KYRxmBaQk4RPIw==,game 3,2022-09-01,uk,34,false,35.43,1,0,35.43,,1,35.43,23.25,,
LO9NuZYI6zP2HXEBAS4wpw==,game 3,2022-09-01,uk,23,false,15.78,1,1,15.78,15.78,0,0,,,
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-09-01,uk,15,false,42.72,1,0,42.72,,0,0,,-28.92,
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-09-01,ru,23,false,18.51,1,0,18.51,,1,18.51,,,18.51
"7luG+f1d+Ri4AjeMbFR1Xw==",game 3,2022-09-01,uk,29,false,15.06,1,0,15.06,,1,15.06,,,15.06
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,2022-09-01,ru,25,false,53.01,1,0,53.01,,0,0,,,53.01
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-09-01,ru,22,false,22.71,1,0,22.71,,0,0,,-32.85,
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-09-01,uk,16,false,42.27,1,0,42.27,,0,0,30.18,,
sQqTFx1o31w2foAIr2LKNw==,game 3,2022-09-01,uk,32,false,49.74,1,0,49.74,,0,0,13.95,,
er3/fOrRpmyqiRaC0CaFcg==,game 3,2022-09-01,uk,21,false,57.27,1,0,57.27,,1,57.27,,-8.25,
c5qsNfxhW80Ws3aBXDa1nA==,game 3,2022-09-01,uk,18,false,71.82,1,0,71.82,,0,0,56.04,,
ZmjMhgyYl6o8iFq964FEWg==,game 3,2022-09-01,ru,17,false,67.65,1,0,67.65,,0,0,,-14.19,
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,2022-09-01,uk,21,false,73.29,1,0,73.29,,0,0,,-8.79,
"7YaJfLI3RPGUEN2esrQxsQ==",game 3,2022-09-01,ru,15,false,35.28,1,1,35.28,35.28,1,35.28,,,
"7zai/c69uF/NhB95HgKuYw==",game 3,2022-09-01,uk,16,false,48.48,1,0,48.48,,0,0,,-26.67,
"8ncYOMYXeKDelzX40EnuLA==",game 3,2022-09-01,uk,19,false,35.61,1,0,35.61,,1,35.61,,-123.15,
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-09-01,uk,44,false,15.21,1,0,15.21,,0,0,,,15.21
G9053rs6jbKItKUhrUdLew==,game 3,2022-09-01,uk,27,false,64.95,1,0,64.95,,1,64.95,23.01,,
bZDMuXKM3RFajmZa/yIpsw==,game 3,2022-09-01,uk,23,false,14.55,1,1,14.55,14.55,0,0,,,
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-09-01,uk,18,true,103.62,1,0,103.62,,1,103.62,61.11,,
FgwYf9VO+gnaxZ7EXY0CkQ==,game 3,2022-09-01,uk,39,false,14.88,1,1,14.88,14.88,1,14.88,,,
lx3SsUV7NOrv93tCexVp5A==,game 3,2022-09-01,uk,16,false,23.85,1,0,23.85,,0,0,6.63,,
G073LR6lQoatStpZMzNVOQ==,game 3,2022-09-01,uk,25,false,35.10,1,1,35.10,35.10,0,0,,,
"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,2022-09-01,ru,24,false,15.63,1,0,15.63,,0,0,,-30.66,
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-09-01,uk,30,false,20.07,1,0,20.07,,1,20.07,,,20.07
RQBsCvxlogTNUidSygqgcQ==,game 3,2022-09-01,uk,28,false,45.39,1,0,45.39,,1,45.39,,-10.53,
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-09-01,ru,25,false,13.71,1,0,13.71,,0,0,,-7.47,
MAkig8NeMsTs73r6K0uDpA==,game 3,2022-09-01,uk,20,false,14.55,1,1,14.55,14.55,0,0,,,
H2Tik+BqoLgAQX4uSw/8vA==,game 3,2022-09-01,uk,30,false,26.73,1,0,26.73,,1,26.73,,,26.73
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-10-01,uk,16,false,36.03,1,0,36.03,,1,36.03,,-7.47,
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-10-01,ru,24,true,19.02,1,0,19.02,,0,0,,-1.89,
hi1ErLiMLDP0HWvMqLKv6g==,game 3,2022-10-01,ru,18,false,55.11,1,0,55.11,,0,0,,-24.45,
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-10-01,en,25,false,49.08,1,0,49.08,,0,0,,-21.06,
hJC/g1L2PFnPlGoqsvD2/g==,game 3,2022-10-01,ru,26,false,28.95,1,1,28.95,28.95,0,0,,,
dxXTsxsoGNYPn+1rVBAUww==,game 3,2022-10-01,uk,33,false,18.21,1,0,18.21,,1,18.21,2.16,,
HQB3hZuYcu0z8jVIl5bbug==,game 3,2022-10-01,uk,17,false,61.80,1,1,61.80,61.80,0,0,,,
dVTYjVpXbOM/sOgCq4CV0g==,game 3,2022-10-01,uk,25,false,75.54,1,0,75.54,,0,0,,-51.66,
YC2fZQTQXV2UR1/WHDrVqw==,game 3,2022-10-01,uk,14,false,33.54,1,1,33.54,33.54,0,0,,,
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-10-01,uk,19,false,67.02,1,0,67.02,,0,0,30.12,,
dUXVADLWvf2uvh+Q6TNrMw==,game 3,2022-10-01,ru,19,false,36.63,1,0,36.63,,0,0,,,36.63
dSGXNzIxO3joRVr1Eem+WQ==,game 3,2022-10-01,uk,29,false,13.23,1,0,13.23,,1,13.23,,-2.49,
dQAFHVkiiCKfawYALbHZeA==,game 3,2022-10-01,uk,26,false,18.00,1,0,18.0,,1,18.0,,,18.0
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-10-01,uk,15,false,38.40,1,0,38.40,,0,0,,-4.32,
dpfu6t8G4blqMn55KM8bSg==,game 3,2022-10-01,uk,16,false,112.20,1,0,112.20,,0,0,50.64,,
ICBVvRc9TR+qF7IoBfEWsQ==,game 3,2022-10-01,uk,18,true,80.73,1,0,80.73,,0,0,38.82,,
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,2022-10-01,uk,16,false,34.35,1,0,34.35,,0,0,,-79.92,
DAMO0tILVRlXZhYONdvs0Q==,game 3,2022-10-01,uk,15,false,70.62,1,0,70.62,,1,70.62,16.47,,
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-10-01,uk,18,false,15.48,1,0,15.48,,1,15.48,,-38.46,
iFnn4bfYgNs8OS5MCcLjeA==,game 3,2022-10-01,uk,28,false,61.77,1,0,61.77,,0,0,33.84,,
d7kiN4CYGndV2/L4yQeZ4g==,game 3,2022-10-01,ru,19,false,60.12,1,0,60.12,,0,0,33.48,,
D0sawvsyqnyUMXNy+aXo7Q==,game 3,2022-10-01,uk,19,false,72.69,1,1,72.69,72.69,1,72.69,,,
crKNTIblJ0113SKEtSJQHw==,game 3,2022-10-01,uk,16,false,21.24,1,0,21.24,,0,0,,-30.33,
yH7KH2AG/PGgQiNV7uTTGg==,game 3,2022-10-01,ru,19,false,54.69,1,0,54.69,,1,54.69,,,54.69
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-10-01,uk,25,false,46.89,1,0,46.89,,0,0,,,46.89
jQW6YmVUlZdePPY7F9NgMg==,game 3,2022-10-01,uk,30,false,40.92,1,0,40.92,,0,0,28.80,,
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-10-01,ru,34,false,55.50,1,0,55.50,,0,0,5.61,,
cOCixiBbcAHemYgbNdoTcw==,game 3,2022-10-01,uk,20,false,66.09,1,0,66.09,,0,0,23.28,,
cjAwQwy//1xm2O5pNRveqw==,game 3,2022-10-01,ru,22,false,74.28,1,1,74.28,74.28,0,0,,,
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,2022-10-01,uk,31,false,35.73,1,0,35.73,,0,0,0.24,,
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-10-01,uk,20,false,78.48,1,0,78.48,,0,0,36.09,,
K5c4Zypq0/6iQYmv/Dqm5A==,game 3,2022-10-01,uk,21,false,24.96,1,1,24.96,24.96,0,0,,,
K/6KHxREKTlFZXRfBNVNuQ==,game 3,2022-10-01,ru,19,false,16.83,1,0,16.83,,1,16.83,,-14.70,
